sample	batch	variable	value
32150292_EXO_S9	180913-190529	virus	1.3717670331501381
32152341_EXO_S35	180913-190529	virus	0.12873887874793832
32151226_EXO_S21	180913-190529	virus	1.5323276575374427
32150013_EXO_S3	180913-190529	virus	1.4538151071601908
32150698_EXO_S12	180913-190529	virus	1.5450019843666416
32151984_EXO_S30	180913-190529	virus	1.5753181548021524
32152084_EXO_S31	180913-190529	virus	0.3893444999144071
32150243_EXO_S8	180913-190529	virus	1.4083489598688972
32151180_EXO_S20	180913-190529	virus	1.8314666516297844
32141643_EXO_S1	180913-190529	virus	1.6639273378655979
32141786_EXO_S2	180913-190529	virus	4.061687677123031
32150076_EXO_S4	180913-190529	virus	0.083418320230629
32150849_EXO_S15	180913-190529	virus	1.4001494945955597
32151444_EXO_S22	180913-190529	virus	0.6823594880778052
32150163_EXO_S7	180913-190529	virus	0.2182384863151521
32151565_EXO_S23	180913-190529	virus	0.2002467737706088
32151026_EXO_S17	180913-190529	virus	2.03180824971944
32150825_EXO_S13	180913-190529	virus	1.9641172368529003
32152273_EXO_S34	180913-190529	virus	2.572480996146468
32151691_EXO_S25	180913-190529	virus	0.29272155649564274
32150844_EXO_S14	180913-190529	virus	0.2555545737743729
32150424_EXO_S10	180913-190529	virus	1.6485767043247568
32152094_EXO_S32	180913-190529	virus	0.06893899261989944
32151125_EXO_S18	180913-190529	virus	0.18947808303757382
32150080_EXO_S5	180913-190529	virus	2.726833893031154
32151765_EXO_S27	180913-190529	virus	0.43930617416942697
32151881_EXO_S29	180913-190529	virus	0.2640964544840875
32150696_EXO_S11	180913-190529	virus	1.1859239103532222
32151725_EXO_S26	180913-190529	virus	2.672641311765271
32150993_EXO_S16	180913-190529	virus	0.34160228386145997
32150147_EXO_S6	180913-190529	virus	1.6821536898913454
32151667_EXO_S24	180913-190529	virus	4.296683238374009
32151152_EXO_S19	180913-190529	virus	0.17727883838603978
32160466_EXO_S13	180919-190527	virus	0.793792057767331
32160120_EXO_S8	180919-190527	virus	0.535497782530696
32160246_EXO_S10	180919-190527	virus	0.5394988687026522
32170365_EXO_S26	180919-190527	virus	0.3160195113675544
32170367_EXO_S27	180919-190527	virus	0.17805425393704288
32152451_EXO_S5	180919-190527	virus	3.1981037608258878
32161246_EXO_S18	180919-190527	virus	0.1600400787846217
32170368_EXO_S28	180919-190527	virus	1.6405865435514588
32170400_EXO_S30	180919-190527	virus	1.4964165042814483
32160472_EXO_S14	180919-190527	virus	0.043199952369062676
32160241_EXO_S9	180919-190527	virus	3.0551662116802367
32152359_EXO_S1	180919-190527	virus	1.3029513203275152
32161415_EXO_S22	180919-190527	virus	0.389625612208217
32161252_EXO_S19	180919-190527	virus	0.25690385162157375
32170381_EXO_S29	180919-190527	virus	0.9225438879838465
32152366_EXO_S2	180919-190527	virus	0.45800527099516186
32150043_EXO_S34	180919-190527	virus	1.158599190329411
32170453_EXO_S31	180919-190527	virus	3.7715989503968594
32170276_EXO_S24	180919-190527	virus	2.0609923951242894
32152381_EXO_S3	180919-190527	virus	0.8858747974244524
32161367_EXO_S21	180919-190527	virus	0.7058430233332396
32160457_EXO_S12	180919-190527	virus	0.52068602275088
32152446_EXO_S4	180919-190527	virus	1.1803740484641025
32160782_EXO_S17	180919-190527	virus	0.32108583740412117
32160083_EXO_S7	180919-190527	virus	1.9906092521006364
32170613_EXO_S32	180919-190527	virus	0.11195842169191622
32160323_EXO_S11	180919-190527	virus	0.7669465121358733
32170644_EXO_S33	180919-190527	virus	0.019093041226243602
32160600_EXO_S15	180919-190527	virus	0.010759031474412822
32161358_EXO_S20	180919-190527	virus	0.3008979984742096
32160028_EXO_S6	180919-190527	virus	3.8844388889344996
32160766_EXO_S16	180919-190527	virus	0.028266612125908495
32170346_EXO_S25	180919-190527	virus	0.648420077492369
32170068_EXO_S23	180919-190527	virus	1.986892414591446
32160009_EXO_S30	181003-190524	virus	2.051173349486661
32152260_EXO_S26	181003-190524	virus	0.06321851581305585
32152408_EXO_S29	181003-190524	virus	0.0869688637008962
32160078_EXO_S32	181003-190524	virus	0.07206926553345454
32150179_EXO_S2	181003-190524	virus	1.727930777028329
32160080_EXO_S33	181003-190524	virus	0.3943374543841344
32150313_EXO_S5	181003-190524	virus	0.05857717070500714
32151181_EXO_S16	181003-190524	virus	0.0986959708000779
32151178_EXO_S15	181003-190524	virus	2.099501145413474
32152087_EXO_S24	181003-190524	virus	0.22531048714423296
32151988_EXO_S22	181003-190524	virus	0.16847790264369197
32160019_EXO_S31	181003-190524	virus	0.6678065885387297
32152030_EXO_S23	181003-190524	virus	0.323694382807993
32151021_EXO_S13	181003-190524	virus	0.766374513971715
32150156_EXO_S1	181003-190524	virus	2.294780862395984
32151970_EXO_S21	181003-190524	virus	0.6651214979979709
32151029_EXO_S14	181003-190524	virus	0.15324774587077267
32150829_EXO_S9	181003-190524	virus	0.24323289666570186
32150792_EXO_S8	181003-190524	virus	0.1104811263232319
32151754_EXO_S20	181003-190524	virus	0.4324349042379426
32150309_EXO_S4	181003-190524	virus	0.12745962442229228
32160185_EXO_S34	181003-190524	virus	2.787125504299187
32151018_EXO_S12	181003-190524	virus	0.6621798282087643
32151480_EXO_S17	181003-190524	virus	2.051979448527782
32150697_EXO_S7	181003-190524	virus	0.33831493948579644
32152351_EXO_S28	181003-190524	virus	0.05799776238079601
32150318_EXO_S6	181003-190524	virus	0.02405182261152426
32152200_EXO_S25	181003-190524	virus	2.4007267302593838
32150274_EXO_S3	181003-190524	virus	0.2937086489449318
32151489_EXO_S18	181003-190524	virus	0.36358774032926344
32150882_EXO_S11	181003-190524	virus	0.09288461601268945
32151625_EXO_S19	181003-190524	virus	0.4514106561210825
32150835_EXO_S10	181003-190524	virus	0.9391977784344904
32152348_EXO_S27	181003-190524	virus	0.7800322536953967
32160965_EXO_S9	181004-190521	virus	0.23792888533450407
32160622_EXO_S5	181004-190521	virus	0.7219854499332921
32161245_EXO_S17	181004-190521	virus	0.4477127746018884
32170434_EXO_S28	181004-190521	virus	0.40211777424244205
32160340_EXO_S2	181004-190521	virus	0.5135903842074943
32161045_EXO_S12	181004-190521	virus	0.054985606401617815
32170383_EXO_S25	181004-190521	virus	0.45814766450727734
32170272_EXO_S24	181004-190521	virus	0.16285720820738747
32160628_EXO_S6	181004-190521	virus	0.32907543411915063
32161104_EXO_S15	181004-190521	virus	0.19129237013395617
32161237_EXO_S16	181004-190521	virus	0.10817166976579556
32170016_EXO_S20	181004-190521	virus	0.03036307924199675
32161013_EXO_S11	181004-190521	virus	0.08662940638011067
32170385_EXO_S26	181004-190521	virus	0.2533066686559635
32150161_EXO_S32	181004-190521	virus	0.6720118538322056
32160612_EXO_S4	181004-190521	virus	0.16831328078901814
32161253_EXO_S18	181004-190521	virus	0.6929669704450637
32170268_EXO_S22	181004-190521	virus	0.7022608833104992
32170269_EXO_S23	181004-190521	virus	0.3088663417060446
32150116_EXO_S31	181004-190521	virus	2.515351396119261
32161004_EXO_S10	181004-190521	virus	0.9311230090170907
32161392_EXO_S19	181004-190521	virus	0.36938794027789024
32160765_EXO_S8	181004-190521	virus	0.8943761014901507
32170450_EXO_S29	181004-190521	virus	1.3822521558769543
32160373_EXO_S3	181004-190521	virus	0.09750576715568153
32160284_EXO_S1	181004-190521	virus	0.12494590693190344
32170409_EXO_S27	181004-190521	virus	3.083535738082986
32170083_EXO_S21	181004-190521	virus	0.15774289032934924
32161065_EXO_S14	181004-190521	virus	0.014939169358777904
32150978_EXO_S34	181004-190521	virus	0.2538611117209417
32161046_EXO_S13	181004-190521	virus	0.027524783925841907
32160670_EXO_S7	181004-190521	virus	0.4711656606834102
32170652_EXO_S30	181004-190521	virus	1.1993264172004936
32150704_EXO_S33	181004-190521	virus	0.582675956162232
32170378_EXO_S26	181023-190319	virus	0.4255537053723441
32161454_EXO_S20	181023-190319	virus	0.2675926042274245
32160526_EXO_S15	181023-190319	virus	1.0648156017802386
32152086_EXO_S7	181023-190319	virus	0.40482481035722023
32151130_EXO_S2	181023-190319	virus	1.9500569057066857
32151185_EXO_S4	181023-190319	virus	0.8532226719642971
32170440_EXO_S27	181023-190319	virus	0.5450158397438567
32152175_EXO_S9	181023-190319	virus	0.44030868157885683
32152337_EXO_S10	181023-190319	virus	2.1213281805086845
32151033_EXO_S1	181023-190319	virus	0.6943338246378535
32170273_EXO_S23	181023-190319	virus	0.13787207694662074
32152088_EXO_S8	181023-190319	virus	1.2997443675389158
32151825_EXO_S6	181023-190319	virus	2.049779989734133
32151151_EXO_S3	181023-190319	virus	1.6248906846051832
32170329_EXO_S24	181023-190319	virus	0.0840927136032497
32170337_EXO_S25	181023-190319	virus	1.2497025248882951
32160079_EXO_S13	181023-190319	virus	1.0264969777478754
32152347_EXO_S11	181023-190319	virus	2.041385801790591
32160791_EXO_S16	181023-190319	virus	0.3313618008628244
32161000_EXO_S17	181023-190319	virus	0.11727673523353936
32160288_EXO_S14	181023-190319	virus	0.454646804111084
32170032_EXO_S21	181023-190319	virus	0.6458166946584466
32170447_EXO_S28	181023-190319	virus	0.09271197331292136
32160018_EXO_S12	181023-190319	virus	2.6717084493690884
32170073_EXO_S22	181023-190319	virus	0.16930653189154968
32161249_EXO_S19	181023-190319	virus	0.4210966154417566
32151764_EXO_S5	181023-190319	virus	2.1186959298291446
32161037_EXO_S18	181023-190319	virus	1.3970621664816085

